Region,RegionName,StateName,CountyName,CityName,ForecastedDate,ForecastYoYPctChange
Zip,80109,CO,Douglas County,Castle Rock,2022-08-31,15.6
Zip,80110,CO,Arapahoe County,Englewood,2022-08-31,16.4
Zip,80111,CO,Arapahoe County,Greenwood Village,2022-08-31,15.4
Zip,80112,CO,Arapahoe County,Centennial,2022-08-31,15.6
Zip,80113,CO,Arapahoe County,Englewood,2022-08-31,15.4
Zip,80116,CO,Douglas County,Franktown,2022-08-31,16.4
Zip,80117,CO,Elbert County,Kiowa,2022-08-31,15.4
Zip,80118,CO,Douglas County,Larkspur,2022-08-31,15.9
Zip,80120,CO,Arapahoe County,Littleton,2022-08-31,15.9
Zip,80121,CO,Arapahoe County,Centennial,2022-08-31,15.6
Zip,80122,CO,Arapahoe County,Centennial,2022-08-31,15.8
Zip,80123,CO,Denver County,Denver,2022-08-31,16.1
Zip,80124,CO,Douglas County,Lone Tree,2022-08-31,15.3
Zip,80125,CO,Douglas County,Roxborough Park,2022-08-31,16.1
Zip,80126,CO,Douglas County,Highlands Ranch,2022-08-31,15.7
Zip,80127,CO,Jefferson County,Ken Caryl,2022-08-31,16.2
Zip,80128,CO,Jefferson County,Ken Caryl,2022-08-31,16.5
Zip,80129,CO,Douglas County,Highlands Ranch,2022-08-31,15.8
Zip,80130,CO,Douglas County,Highlands Ranch,2022-08-31,15.6
Zip,80131,CO,Douglas County,Louviers,2022-08-31,16.6
Zip,80132,CO,El Paso County,Monument,2022-08-31,11.7
Zip,80133,CO,El Paso County,Palmer Lake,2022-08-31,12.7
Zip,80134,CO,Douglas County,Parker,2022-08-31,15.7
Zip,80135,CO,Douglas County,Sedalia,2022-08-31,15.6
Zip,80136,CO,Adams County,Strasburg,2022-08-31,15.5
Zip,80137,CO,Arapahoe County,Watkins,2022-08-31,15.8
Zip,80138,CO,Douglas County,Parker,2022-08-31,15.8
Zip,80202,CO,Denver County,Denver,2022-08-31,11.2
Zip,80203,CO,Denver County,Denver,2022-08-31,12.7
Zip,80204,CO,Denver County,Denver,2022-08-31,14.9
Zip,80205,CO,Denver County,Denver,2022-08-31,15.3
Zip,80206,CO,Denver County,Denver,2022-08-31,13.9
Zip,80207,CO,Denver County,Denver,2022-08-31,15.6
Zip,80209,CO,Denver County,Denver,2022-08-31,14.3
Zip,80210,CO,Denver County,Denver,2022-08-31,14.5
Zip,80211,CO,Denver County,Denver,2022-08-31,14.6
Zip,80212,CO,Denver County,Denver,2022-08-31,15.2
Zip,80214,CO,Jefferson County,Lakewood,2022-08-31,17.1
Zip,80215,CO,Jefferson County,Lakewood,2022-08-31,16.5
Zip,80216,CO,Denver County,Denver,2022-08-31,15.1
Zip,80218,CO,Denver County,Denver,2022-08-31,13.0
Zip,80219,CO,Denver County,Denver,2022-08-31,16.0
Zip,80220,CO,Denver County,Denver,2022-08-31,15.2
Zip,80221,CO,Adams County,Sherrelwood,2022-08-31,16.2
Zip,80222,CO,Denver County,Denver,2022-08-31,15.2
Zip,80223,CO,Denver County,Denver,2022-08-31,15.7
Zip,80224,CO,Denver County,Denver,2022-08-31,14.9
Zip,80226,CO,Jefferson County,Lakewood,2022-08-31,16.8
Zip,80227,CO,Jefferson County,Lakewood,2022-08-31,16.3
Zip,80228,CO,Jefferson County,Lakewood,2022-08-31,16.5
Zip,80229,CO,Adams County,Thornton,2022-08-31,16.1
Zip,80230,CO,Denver County,Denver,2022-08-31,13.4
Zip,80231,CO,Denver County,Denver,2022-08-31,14.9
Zip,80232,CO,Jefferson County,Lakewood,2022-08-31,16.7
Zip,80233,CO,Adams County,Northglenn,2022-08-31,16.1
Zip,80234,CO,Adams County,Westminster,2022-08-31,15.8
Zip,80235,CO,Denver County,Denver,2022-08-31,16.0
Zip,80236,CO,Denver County,Denver,2022-08-31,15.5
Zip,80237,CO,Denver County,Denver,2022-08-31,14.4
Zip,80238,CO,Denver County,Denver,2022-08-31,13.8
Zip,80239,CO,Denver County,Denver,2022-08-31,14.9
Zip,80241,CO,Adams County,Thornton,2022-08-31,15.8
Zip,80246,CO,Denver County,Denver,2022-08-31,14.3
Zip,80247,CO,Denver County,Denver,2022-08-31,14.5
Zip,80249,CO,Denver County,Denver,2022-08-31,15.2
Zip,80260,CO,Adams County,Thornton,2022-08-31,15.9
Zip,80401,CO,Jefferson County,Golden,2022-08-31,16.6
Zip,80403,CO,Jefferson County,Golden,2022-08-31,16.9
Zip,80420,CO,Park County,Alma,2022-08-31,11.7
Zip,80421,CO,Park County,Bailey,2022-08-31,12.3
Zip,80422,CO,Clear Creek County,Idaho Springs,2022-08-31,12.2
Zip,80425,CO,Jefferson County,Pine,2022-08-31,17.7
Zip,80427,CO,Gilpin County,Central City,2022-08-31,11.7
Zip,80432,CO,Park County,Jefferson,2022-08-31,12.5
Zip,80433,CO,Jefferson County,Conifer,2022-08-31,16.9
Zip,80436,CO,Clear Creek County,Downieville-Lawson-Dumont,2022-08-31,12.2
Zip,80438,CO,Clear Creek County,Empire,2022-08-31,12.2
Zip,80439,CO,Jefferson County,Evergreen,2022-08-31,16.3
Zip,80440,CO,Park County,Fairplay,2022-08-31,11.8
Zip,80444,CO,Clear Creek County,Georgetown,2022-08-31,12.2
Zip,80448,CO,Park County,Grant,2022-08-31,11.0
Zip,80449,CO,Park County,Hartsel,2022-08-31,12.2
Zip,80452,CO,Clear Creek County,Idaho Springs,2022-08-31,12.1
Zip,80453,CO,Jefferson County,Morrison,2022-08-31,19.5
Zip,80454,CO,Jefferson County,Indian Hills,2022-08-31,18.0
Zip,80456,CO,Park County,Jefferson,2022-08-31,12.4
Zip,80457,CO,Jefferson County,Kittredge,2022-08-31,17.7
Zip,80465,CO,Jefferson County,Morrison,2022-08-31,16.9
Zip,80470,CO,Jefferson County,Pine,2022-08-31,16.1
Zip,80474,CO,Gilpin County,Rollinsville,2022-08-31,11.9
Zip,80475,CO,Park County,Bailey,2022-08-31,12.1
Zip,80476,CO,Clear Creek County,Silver Plume,2022-08-31,11.0
Zip,80511,CO,Larimer County,Estes Park,2022-08-31,10.5
Zip,80512,CO,Larimer County,Bellvue,2022-08-31,8.9
Zip,80513,CO,Larimer County,Berthoud,2022-08-31,10.2
Zip,80515,CO,Larimer County,Drake,2022-08-31,10.3
Zip,80517,CO,Larimer County,Estes Park,2022-08-31,10.2
Zip,80521,CO,Larimer County,Fort Collins,2022-08-31,10.0
Zip,80524,CO,Larimer County,Fort Collins,2022-08-31,9.9
Zip,80525,CO,Larimer County,Fort Collins,2022-08-31,10.0
Zip,80526,CO,Larimer County,Fort Collins,2022-08-31,10.0
Zip,80528,CO,Larimer County,Fort Collins,2022-08-31,10.1
Zip,80532,CO,Larimer County,Drake,2022-08-31,10.3
Zip,80535,CO,Larimer County,Laporte,2022-08-31,9.9
Zip,80536,CO,Larimer County,Livermore,2022-08-31,9.6
Zip,80537,CO,Larimer County,Loveland,2022-08-31,10.2
Zip,80538,CO,Larimer County,Loveland,2022-08-31,10.0
Zip,80545,CO,Larimer County,Red Feather Lakes,2022-08-31,11.3
Zip,80547,CO,Larimer County,Timnath,2022-08-31,9.9
Zip,80549,CO,Larimer County,Wellington,2022-08-31,10.2
Zip,80601,CO,Adams County,Brighton,2022-08-31,15.7
Zip,80602,CO,Adams County,Thornton,2022-08-31,15.5
Zip,80640,CO,Adams County,Commerce City,2022-08-31,15.9
Zip,80808,CO,El Paso County,Calhan,2022-08-31,13.4
Zip,80809,CO,El Paso County,Green Mountain Falls,2022-08-31,14.1
Zip,80813,CO,Teller County,Cripple Creek,2022-08-31,9.3
Zip,80814,CO,Teller County,Divide,2022-08-31,9.1
Zip,80816,CO,Teller County,Florissant,2022-08-31,9.2
Zip,80817,CO,El Paso County,Fountain,2022-08-31,14.4
Zip,80819,CO,El Paso County,Green Mountain Falls,2022-08-31,14.8
Zip,80820,CO,Park County,Guffey,2022-08-31,11.7
Zip,80827,CO,Park County,Lake George,2022-08-31,11.6
Zip,80829,CO,El Paso County,Manitou Springs,2022-08-31,12.2
Zip,80830,CO,Elbert County,Matheson,2022-08-31,13.7
Zip,80831,CO,El Paso County,Peyton,2022-08-31,12.6
Zip,80832,CO,El Paso County,Ramah,2022-08-31,11.2
Zip,80835,CO,Elbert County,Simla,2022-08-31,14.9
Zip,80860,CO,Teller County,Victor,2022-08-31,9.9
Zip,80863,CO,Teller County,Woodland Park,2022-08-31,9.1
Zip,80864,CO,El Paso County,Yoder,2022-08-31,12.5
Zip,80903,CO,El Paso County,Colorado Springs,2022-08-31,15.2
Zip,80904,CO,El Paso County,Colorado Springs,2022-08-31,14.3
Zip,80905,CO,El Paso County,Colorado Springs,2022-08-31,14.8
Zip,80906,CO,El Paso County,Colorado Springs,2022-08-31,12.6
Zip,80907,CO,El Paso County,Colorado Springs,2022-08-31,15.6
Zip,80908,CO,El Paso County,Black Forest,2022-08-31,13.4
Zip,80909,CO,El Paso County,Colorado Springs,2022-08-31,12.8
Zip,80910,CO,El Paso County,Colorado Springs,2022-08-31,13.2
Zip,80911,CO,El Paso County,Security-Widefield,2022-08-31,12.8
Zip,80915,CO,El Paso County,Colorado Springs,2022-08-31,16.2
Zip,80916,CO,El Paso County,Colorado Springs,2022-08-31,13.2
Zip,80917,CO,El Paso County,Colorado Springs,2022-08-31,15.9
Zip,80918,CO,El Paso County,Colorado Springs,2022-08-31,15.0
Zip,80919,CO,El Paso County,Colorado Springs,2022-08-31,13.4
Zip,80920,CO,El Paso County,Colorado Springs,2022-08-31,13.2
Zip,80921,CO,El Paso County,Colorado Springs,2022-08-31,11.5
Zip,80922,CO,El Paso County,Colorado Springs,2022-08-31,14.3
Zip,80923,CO,El Paso County,Colorado Springs,2022-08-31,13.7
Zip,80924,CO,El Paso County,Colorado Springs,2022-08-31,12.0
Zip,80925,CO,El Paso County,Colorado Springs,2022-08-31,13.5
Zip,80926,CO,El Paso County,Black Forest,2022-08-31,12.5
Zip,80927,CO,El Paso County,Colorado Springs,2022-08-31,11.8
Zip,80928,CO,El Paso County,Calhan,2022-08-31,14.1
Zip,80929,CO,El Paso County,Colorado Springs,2022-08-31,14.3
Zip,80930,CO,El Paso County,Calhan,2022-08-31,13.1
Zip,80938,CO,El Paso County,Colorado Springs,2022-08-31,13.6
Zip,80951,CO,El Paso County,Colorado Springs,2022-08-31,14.0
Zip,85003,AZ,Maricopa County,Phoenix,2022-08-31,19.4
Zip,85004,AZ,Maricopa County,Phoenix,2022-08-31,19.1
Zip,85006,AZ,Maricopa County,Phoenix,2022-08-31,21.3
Zip,85007,AZ,Maricopa County,Phoenix,2022-08-31,20.5
Zip,85008,AZ,Maricopa County,Phoenix,2022-08-31,21.3
Zip,85009,AZ,Maricopa County,Phoenix,2022-08-31,21.0
Zip,85012,AZ,Maricopa County,Phoenix,2022-08-31,19.4
Zip,85013,AZ,Maricopa County,Phoenix,2022-08-31,19.8
Zip,85014,AZ,Maricopa County,Phoenix,2022-08-31,20.3
Zip,85015,AZ,Maricopa County,Phoenix,2022-08-31,21.5
Zip,85016,AZ,Maricopa County,Phoenix,2022-08-31,19.8
Zip,85017,AZ,Maricopa County,Phoenix,2022-08-31,21.0
Zip,85018,AZ,Maricopa County,Phoenix,2022-08-31,20.3
Zip,85019,AZ,Maricopa County,Phoenix,2022-08-31,19.7
Zip,85020,AZ,Maricopa County,Phoenix,2022-08-31,20.7
Zip,85021,AZ,Maricopa County,Phoenix,2022-08-31,20.7
Zip,85022,AZ,Maricopa County,Phoenix,2022-08-31,20.3
Zip,85023,AZ,Maricopa County,Phoenix,2022-08-31,20.1
Zip,85024,AZ,Maricopa County,Phoenix,2022-08-31,19.9
Zip,85027,AZ,Maricopa County,Phoenix,2022-08-31,20.9
Zip,85028,AZ,Maricopa County,Phoenix,2022-08-31,19.6
Zip,85029,AZ,Maricopa County,Phoenix,2022-08-31,21.0
Zip,85031,AZ,Maricopa County,Phoenix,2022-08-31,18.1
Zip,85032,AZ,Maricopa County,Phoenix,2022-08-31,20.8
Zip,85033,AZ,Maricopa County,Phoenix,2022-08-31,20.8
Zip,85034,AZ,Maricopa County,Phoenix,2022-08-31,21.1
Zip,85035,AZ,Maricopa County,Phoenix,2022-08-31,19.5
Zip,85037,AZ,Maricopa County,Phoenix,2022-08-31,21.2
Zip,85040,AZ,Maricopa County,Phoenix,2022-08-31,20.7
Zip,85041,AZ,Maricopa County,Phoenix,2022-08-31,21.2
Zip,85042,AZ,Maricopa County,Phoenix,2022-08-31,20.6
Zip,85043,AZ,Maricopa County,Phoenix,2022-08-31,21.3
Zip,85044,AZ,Maricopa County,Phoenix,2022-08-31,19.5
Zip,85045,AZ,Maricopa County,Phoenix,2022-08-31,19.6
Zip,85048,AZ,Maricopa County,Phoenix,2022-08-31,19.3
Zip,85050,AZ,Maricopa County,Phoenix,2022-08-31,19.6
Zip,85051,AZ,Maricopa County,Phoenix,2022-08-31,20.9
Zip,85053,AZ,Maricopa County,Phoenix,2022-08-31,20.7
Zip,85054,AZ,Maricopa County,Phoenix,2022-08-31,19.0
Zip,85083,AZ,Maricopa County,Phoenix,2022-08-31,20.1
Zip,85085,AZ,Maricopa County,Phoenix,2022-08-31,19.8
Zip,85086,AZ,Maricopa County,Anthem,2022-08-31,20.3
Zip,85087,AZ,Maricopa County,New River,2022-08-31,20.4
Zip,85118,AZ,Pinal County,Gold Canyon,2022-08-31,17.8
Zip,85119,AZ,Pinal County,Apache Junction,2022-08-31,17.9
Zip,85120,AZ,Pinal County,Apache Junction,2022-08-31,18.6
Zip,85122,AZ,Pinal County,Casa Grande,2022-08-31,18.5
Zip,85123,AZ,Pinal County,Casa Grande,2022-08-31,19.7
Zip,85128,AZ,Pinal County,Coolidge,2022-08-31,18.9
Zip,85131,AZ,Pinal County,Eloy,2022-08-31,17.9
Zip,85132,AZ,Pinal County,Florence,2022-08-31,18.8
Zip,85137,AZ,Pinal County,Kearny,2022-08-31,15.0
Zip,85138,AZ,Pinal County,Maricopa,2022-08-31,19.3
Zip,85139,AZ,Pinal County,Maricopa,2022-08-31,19.2
Zip,85140,AZ,Pinal County,Queen Creek,2022-08-31,18.9
Zip,85141,AZ,Pinal County,Eloy,2022-08-31,18.4
Zip,85142,AZ,Pinal County,Queen Creek,2022-08-31,20.4
Zip,85143,AZ,Pinal County,San Tan Valley,2022-08-31,19.4
Zip,85145,AZ,Pima County,Marana,2022-08-31,17.5
Zip,85172,AZ,Pinal County,Stanfield,2022-08-31,18.4
Zip,85173,AZ,Pinal County,Superior,2022-08-31,15.0
Zip,85191,AZ,Pinal County,Valley Farms,2022-08-31,18.1
Zip,85192,AZ,Pinal County,Dudleyville,2022-08-31,17.2
Zip,85193,AZ,Pinal County,Casa Grande,2022-08-31,17.6
Zip,85194,AZ,Pinal County,Casa Grande,2022-08-31,17.1
Zip,85201,AZ,Maricopa County,Mesa,2022-08-31,20.6
Zip,85202,AZ,Maricopa County,Mesa,2022-08-31,20.5
Zip,85203,AZ,Maricopa County,Mesa,2022-08-31,20.5
Zip,85204,AZ,Maricopa County,Mesa,2022-08-31,19.9
Zip,85205,AZ,Maricopa County,Mesa,2022-08-31,20.3
Zip,85206,AZ,Maricopa County,Mesa,2022-08-31,20.2
Zip,85207,AZ,Maricopa County,Mesa,2022-08-31,20.1
Zip,85208,AZ,Maricopa County,Mesa,2022-08-31,20.6
Zip,85209,AZ,Maricopa County,Mesa,2022-08-31,20.0
Zip,85210,AZ,Maricopa County,Mesa,2022-08-31,20.5
Zip,85212,AZ,Maricopa County,Mesa,2022-08-31,20.4
Zip,85213,AZ,Maricopa County,Mesa,2022-08-31,20.1
Zip,85215,AZ,Maricopa County,Mesa,2022-08-31,20.1
Zip,85224,AZ,Maricopa County,Chandler,2022-08-31,19.9
Zip,85225,AZ,Maricopa County,Chandler,2022-08-31,19.9
Zip,85226,AZ,Maricopa County,Chandler,2022-08-31,19.5
Zip,85233,AZ,Maricopa County,Gilbert,2022-08-31,19.8
Zip,85234,AZ,Maricopa County,Gilbert,2022-08-31,20.3
Zip,85248,AZ,Maricopa County,Chandler,2022-08-31,19.3
Zip,85249,AZ,Maricopa County,Chandler,2022-08-31,20.1
Zip,85250,AZ,Maricopa County,Scottsdale,2022-08-31,19.9
Zip,85251,AZ,Maricopa County,Scottsdale,2022-08-31,20.0
Zip,85253,AZ,Maricopa County,Paradise Valley,2022-08-31,19.8
Zip,85254,AZ,Maricopa County,Phoenix,2022-08-31,19.9
Zip,85255,AZ,Maricopa County,Scottsdale,2022-08-31,19.6
Zip,85256,AZ,Maricopa County,Scottsdale,2022-08-31,20.8
Zip,85257,AZ,Maricopa County,Scottsdale,2022-08-31,21.1
Zip,85258,AZ,Maricopa County,Scottsdale,2022-08-31,19.8
Zip,85259,AZ,Maricopa County,Scottsdale,2022-08-31,19.7
Zip,85260,AZ,Maricopa County,Scottsdale,2022-08-31,19.9
Zip,85262,AZ,Maricopa County,Scottsdale,2022-08-31,19.4
Zip,85263,AZ,Maricopa County,Rio Verde,2022-08-31,19.0
Zip,85264,AZ,Maricopa County,Fort McDowell,2022-08-31,17.5
Zip,85266,AZ,Maricopa County,Scottsdale,2022-08-31,19.5
Zip,85268,AZ,Maricopa County,Fountain Hills,2022-08-31,19.0
Zip,85281,AZ,Maricopa County,Tempe,2022-08-31,20.2
Zip,85282,AZ,Maricopa County,Tempe,2022-08-31,20.1
Zip,85283,AZ,Maricopa County,Tempe,2022-08-31,20.0
Zip,85284,AZ,Maricopa County,Tempe,2022-08-31,19.2
Zip,85286,AZ,Maricopa County,Chandler,2022-08-31,19.8
Zip,85295,AZ,Maricopa County,Gilbert,2022-08-31,20.4
Zip,85296,AZ,Maricopa County,Gilbert,2022-08-31,20.3
Zip,85297,AZ,Maricopa County,Gilbert,2022-08-31,20.3
Zip,85298,AZ,Maricopa County,Gilbert,2022-08-31,20.1
Zip,85301,AZ,Maricopa County,Glendale,2022-08-31,20.6
Zip,85302,AZ,Maricopa County,Glendale,2022-08-31,20.6
Zip,85303,AZ,Maricopa County,Glendale,2022-08-31,21.1
Zip,85304,AZ,Maricopa County,Glendale,2022-08-31,20.3
Zip,85305,AZ,Maricopa County,Glendale,2022-08-31,20.2
Zip,85306,AZ,Maricopa County,Glendale,2022-08-31,20.3
Zip,85307,AZ,Maricopa County,Glendale,2022-08-31,21.3
Zip,85308,AZ,Maricopa County,Glendale,2022-08-31,20.1
Zip,85310,AZ,Maricopa County,Phoenix,2022-08-31,20.3
Zip,85320,AZ,Maricopa County,Aguila,2022-08-31,21.8
Zip,85321,AZ,Pima County,Ajo,2022-08-31,12.5
Zip,85322,AZ,Maricopa County,Arlington,2022-08-31,23.7
Zip,85323,AZ,Maricopa County,Avondale,2022-08-31,21.5
Zip,85326,AZ,Maricopa County,Buckeye,2022-08-31,21.7
Zip,85329,AZ,Maricopa County,Avondale,2022-08-31,20.8
Zip,85331,AZ,Maricopa County,Phoenix,2022-08-31,19.7
Zip,85335,AZ,Maricopa County,El Mirage,2022-08-31,21.6
Zip,85337,AZ,Maricopa County,Gila Bend,2022-08-31,18.8
Zip,85338,AZ,Maricopa County,Goodyear,2022-08-31,20.7
Zip,85339,AZ,Maricopa County,Phoenix,2022-08-31,20.8
Zip,85340,AZ,Maricopa County,Litchfield Park,2022-08-31,20.3
Zip,85342,AZ,Maricopa County,Peoria,2022-08-31,21.7
Zip,85343,AZ,Maricopa County,Buckeye,2022-08-31,21.2
Zip,85345,AZ,Maricopa County,Peoria,2022-08-31,21.1
Zip,85351,AZ,Maricopa County,Sun City,2022-08-31,20.6
Zip,85353,AZ,Maricopa County,Phoenix,2022-08-31,21.3
Zip,85354,AZ,Maricopa County,Tonopah,2022-08-31,23.0
Zip,85355,AZ,Maricopa County,Waddell,2022-08-31,20.8
Zip,85361,AZ,Maricopa County,Surprise,2022-08-31,20.8
Zip,85363,AZ,Maricopa County,Youngtown,2022-08-31,20.9
Zip,85373,AZ,Maricopa County,Sun City,2022-08-31,20.1
Zip,85374,AZ,Maricopa County,Surprise,2022-08-31,20.1
Zip,85375,AZ,Maricopa County,Sun City West,2022-08-31,19.8
Zip,85377,AZ,Maricopa County,Carefree,2022-08-31,19.8
Zip,85378,AZ,Maricopa County,Surprise,2022-08-31,20.8
Zip,85379,AZ,Maricopa County,Surprise,2022-08-31,20.7
Zip,85381,AZ,Maricopa County,Peoria,2022-08-31,20.2
Zip,85382,AZ,Maricopa County,Peoria,2022-08-31,20.0
Zip,85383,AZ,Maricopa County,Peoria,2022-08-31,20.2
Zip,85387,AZ,Maricopa County,Surprise,2022-08-31,19.4
Zip,85388,AZ,Maricopa County,Surprise,2022-08-31,20.7
Zip,85390,AZ,Maricopa County,Wickenburg,2022-08-31,19.8
Zip,85392,AZ,Maricopa County,Avondale,2022-08-31,20.8
Zip,85395,AZ,Maricopa County,Goodyear,2022-08-31,19.6
Zip,85396,AZ,Maricopa County,Buckeye,2022-08-31,20.0
Zip,85601,AZ,Pima County,Arivaca,2022-08-31,19.0
Zip,85614,AZ,Pima County,Green Valley,2022-08-31,14.8
Zip,85618,AZ,Pinal County,Mammoth,2022-08-31,16.1
Zip,85619,AZ,Cochise County,Benson,2022-08-31,14.3
Zip,85622,AZ,Pima County,Green Valley,2022-08-31,14.6
Zip,85623,AZ,Pinal County,Oracle,2022-08-31,17.5
Zip,85629,AZ,Pima County,Sahuarita,2022-08-31,14.8
Zip,85631,AZ,Pinal County,San Manuel,2022-08-31,17.9
Zip,85641,AZ,Pima County,Vail,2022-08-31,14.7
Zip,85645,AZ,Pima County,Amado,2022-08-31,18.4
Zip,85653,AZ,Pima County,Marana,2022-08-31,15.7
Zip,85658,AZ,Pima County,Marana,2022-08-31,13.9
Zip,85701,AZ,Pima County,Tucson,2022-08-31,13.2
Zip,85704,AZ,Pima County,Tucson,2022-08-31,14.9
Zip,85705,AZ,Pima County,Tucson,2022-08-31,17.9
Zip,85706,AZ,Pima County,Tucson,2022-08-31,17.7
Zip,85707,AZ,Pima County,Tucson,2022-08-31,17.1
Zip,85708,AZ,Pima County,Tucson,2022-08-31,17.1
Zip,85710,AZ,Pima County,Tucson,2022-08-31,17.1
Zip,85711,AZ,Pima County,Tucson,2022-08-31,15.5
Zip,85712,AZ,Pima County,Tucson,2022-08-31,16.4
Zip,85713,AZ,Pima County,Tucson,2022-08-31,18.0
Zip,85714,AZ,Pima County,Tucson,2022-08-31,16.1
Zip,85715,AZ,Pima County,Tucson,2022-08-31,14.7
Zip,85716,AZ,Pima County,Tucson,2022-08-31,15.4
Zip,85718,AZ,Pima County,Tucson,2022-08-31,13.7
Zip,85719,AZ,Pima County,Tucson,2022-08-31,15.7
Zip,85721,AZ,Pima County,Tucson,2022-08-31,17.1
Zip,85730,AZ,Pima County,Tucson,2022-08-31,15.0
Zip,85735,AZ,Pima County,Tucson,2022-08-31,15.7
Zip,85736,AZ,Pima County,Three Points,2022-08-31,17.7
Zip,85737,AZ,Pima County,Oro Valley,2022-08-31,14.2
Zip,85739,AZ,Pima County,Catalina,2022-08-31,16.1
Zip,85741,AZ,Pima County,Tucson,2022-08-31,16.3
Zip,85742,AZ,Pima County,Tucson,2022-08-31,15.0
Zip,85743,AZ,Pima County,Tucson,2022-08-31,14.8
Zip,85745,AZ,Pima County,Tucson,2022-08-31,16.1
Zip,85746,AZ,Pima County,Tucson,2022-08-31,17.1
Zip,85747,AZ,Pima County,Tucson,2022-08-31,15.0
Zip,85748,AZ,Pima County,Tucson,2022-08-31,15.0
Zip,85749,AZ,Pima County,Tucson,2022-08-31,14.4
Zip,85750,AZ,Pima County,Tucson,2022-08-31,14.1
Zip,85755,AZ,Pima County,Oro Valley,2022-08-31,14.3
Zip,85756,AZ,Pima County,Tucson,2022-08-31,15.8
Zip,85757,AZ,Pima County,Tucson,2022-08-31,15.4
Zip,89002,NV,Clark County,Henderson,2022-08-31,12.6
Zip,89004,NV,Clark County,Las Vegas,2022-08-31,12.5
Zip,89005,NV,Clark County,Boulder City,2022-08-31,12.0
Zip,89007,NV,Clark County,Bunkerville,2022-08-31,13.5
Zip,89011,NV,Clark County,Henderson,2022-08-31,12.6
Zip,89012,NV,Clark County,Henderson,2022-08-31,12.4
Zip,89014,NV,Clark County,Henderson,2022-08-31,12.7
Zip,89015,NV,Clark County,Henderson,2022-08-31,13.0
Zip,89018,NV,Clark County,Indian Springs,2022-08-31,9.8
Zip,89019,NV,Clark County,Jean,2022-08-31,10.9
Zip,89021,NV,Clark County,Logandale,2022-08-31,12.4
Zip,89025,NV,Clark County,Moapa,2022-08-31,11.5
Zip,89027,NV,Clark County,Mesquite,2022-08-31,12.5
Zip,89029,NV,Clark County,Laughlin,2022-08-31,11.9
Zip,89030,NV,Clark County,North Las Vegas,2022-08-31,13.2
Zip,89031,NV,Clark County,North Las Vegas,2022-08-31,13.0
Zip,89032,NV,Clark County,North Las Vegas,2022-08-31,13.3
Zip,89039,NV,Clark County,Cal Nev Ari,2022-08-31,12.2
Zip,89040,NV,Clark County,Overton,2022-08-31,13.1
Zip,89044,NV,Clark County,Henderson,2022-08-31,12.2
Zip,89046,NV,Clark County,Searchlight,2022-08-31,12.5
Zip,89052,NV,Clark County,Henderson,2022-08-31,12.2
Zip,89054,NV,Clark County,Las Vegas,2022-08-31,14.6
Zip,89074,NV,Clark County,Henderson,2022-08-31,12.5
Zip,89081,NV,Clark County,North Las Vegas,2022-08-31,12.9
Zip,89084,NV,Clark County,North Las Vegas,2022-08-31,12.6
Zip,89085,NV,Clark County,North Las Vegas,2022-08-31,12.6
Zip,89086,NV,Clark County,North Las Vegas,2022-08-31,12.7
Zip,89101,NV,Clark County,Las Vegas,2022-08-31,13.1
Zip,89102,NV,Clark County,Las Vegas,2022-08-31,13.0
Zip,89103,NV,Clark County,Las Vegas,2022-08-31,12.9
Zip,89104,NV,Clark County,Las Vegas,2022-08-31,13.2
Zip,89106,NV,Clark County,Las Vegas,2022-08-31,13.5
Zip,89107,NV,Clark County,Las Vegas,2022-08-31,13.3
Zip,89108,NV,Clark County,Las Vegas,2022-08-31,13.4
Zip,89109,NV,Clark County,Las Vegas,2022-08-31,10.3
Zip,89110,NV,Clark County,Las Vegas,2022-08-31,13.1
Zip,89113,NV,Clark County,Las Vegas,2022-08-31,12.5
Zip,89115,NV,Clark County,Las Vegas,2022-08-31,13.0
Zip,89117,NV,Clark County,Las Vegas,2022-08-31,12.6
Zip,89118,NV,Clark County,Las Vegas,2022-08-31,12.8
Zip,89119,NV,Clark County,Las Vegas,2022-08-31,13.0
Zip,89120,NV,Clark County,Las Vegas,2022-08-31,12.8
Zip,89121,NV,Clark County,Las Vegas,2022-08-31,12.9
Zip,89122,NV,Clark County,Las Vegas,2022-08-31,12.9
Zip,89123,NV,Clark County,Las Vegas,2022-08-31,12.4
Zip,89124,NV,Clark County,Mount Charleston,2022-08-31,12.7
Zip,89128,NV,Clark County,Las Vegas,2022-08-31,13.0
Zip,89129,NV,Clark County,Las Vegas,2022-08-31,12.7
Zip,89130,NV,Clark County,Las Vegas,2022-08-31,12.9
Zip,89131,NV,Clark County,Las Vegas,2022-08-31,12.6
Zip,89134,NV,Clark County,Las Vegas,2022-08-31,12.6
Zip,89135,NV,Clark County,Las Vegas,2022-08-31,12.2
Zip,89138,NV,Clark County,Las Vegas,2022-08-31,12.3
Zip,89139,NV,Clark County,Las Vegas,2022-08-31,12.6
Zip,89141,NV,Clark County,Las Vegas,2022-08-31,12.4
Zip,89142,NV,Clark County,Las Vegas,2022-08-31,13.1
Zip,89143,NV,Clark County,Las Vegas,2022-08-31,12.8
Zip,89144,NV,Clark County,Las Vegas,2022-08-31,12.4
Zip,89145,NV,Clark County,Las Vegas,2022-08-31,13.0
